measurement_time	3D_X	3D_Z	2D_Y2	2D_Y1	2D_X1	2D_X2
6930272303604363264	0.281088	4.97864	0.022442	-5.03065	-0.634914	-2.34459
6930272310067689472	0.280889	4.97759	0.0234067	-5.03147	-0.635628	-2.34485
6930272316531015680	0.281831	4.97803	0.0232587	-5.03054	-0.631342	-2.34485
6930272322994341888	0.280336	4.97748	0.0229822	-5.03164	-0.634217	-2.34395
6930272329457669120	0.28077	4.978	0.0233809	-5.03107	-0.630168	-2.34339
6930272335929588736	0.280188	4.97731	0.0234613	-5.03074	-0.632345	-2.34381
6930272342392914944	0.278934	4.97776	0.0153872	-5.03092	-0.638535	-2.34462
6930272348864836608	0.279364	4.97777	0.0152778	-5.03049	-0.634024	-2.34388
6930272355328162816	0.277644	4.97846	0.0234227	-5.03177	-0.633831	-2.34572
6930272361791488000	0.277734	4.97856	0.0151203	-5.03099	-0.634284	-2.34499
6930272368263409664	0.279133	4.97816	0.0146476	-5.03081	-0.636005	-2.34404
6930272374726734848	0.277828	4.97802	0.023233	-5.03173	-0.635069	-2.34483
6930272381190061056	0.278692	4.97786	0.0225449	-5.03125	-0.635265	-2.344
6930272387653386240	0.280422	4.9786	0.0231655	-5.03132	-0.632284	-2.34473
6930272394116713472	0.280336	4.97886	0.022561	-5.03108	-0.633689	-2.3442
6930272400580038656	0.277718	4.97902	0.0148759	-5.03124	-0.636619	-2.34493
6930272407043364864	0.278094	4.97825	0.0195802	-5.03093	-0.636117	-2.3443
6930272413506691072	0.27894	4.97743	0.0243456	-5.03046	-0.632467	-2.34453
6930272419970017280	0.278358	4.97715	0.0226092	-5.03177	-0.634223	-2.34391
6930272426433344512	0.278731	4.9772	0.0225417	-5.03008	-0.63366	-2.34436
6930272432896670720	0.277995	4.97844	0.0141138	-5.03134	-0.63567	-2.34423
6930272439359996928	0.278352	4.9772	0.0144418	-5.03191	-0.635532	-2.34537
6930272445823322112	0.278014	4.97827	0.014519	-5.03107	-0.637866	-2.3441
6930272452286648320	0.279258	4.97811	0.0148791	-5.03092	-0.639371	-2.34448
6930272458749974528	0.278014	4.97823	0.0152585	-5.03171	-0.634686	-2.34481
6930272465213300736	0.278075	4.97859	0.0160271	-5.0315	-0.638014	-2.34473
6930272471685221376	0.277763	4.97803	0.015384	-5.03071	-0.640021	-2.34406
6930272478148546560	0.278651	4.97719	0.0234967	-5.03093	-0.63422	-2.34462
6930272484611872768	0.278898	4.97755	0.014863	-5.03082	-0.634326	-2.34269
6930272491075198976	0.278734	4.97705	0.0156508	-5.03206	-0.633786	-2.3441
6930272497538526208	0.279551	4.97792	0.0145029	-5.03082	-0.63449	-2.34461
6930272504001852416	0.27857	4.97817	0.0150367	-5.03094	-0.637892	-2.3445
6930272510465178624	0.278233	4.9785	0.0145865	-5.03067	-0.634307	-2.34491
6930272516928504832	0.278609	4.97805	0.0153807	-5.03126	-0.638374	-2.34407
6930272523391830016	0.279017	4.97661	0.0155801	-5.03072	-0.633754	-2.34426
6930272529855156224	0.278811	4.97727	0.0139563	-5.03054	-0.635844	-2.34424
6930272536318482432	0.280959	4.97789	0.0227796	-5.03131	-0.634432	-2.34347
6930272542781808640	0.28075	4.97844	0.0235095	-5.03142	-0.632895	-2.34455
6930272549245135872	0.281721	4.97817	0.022606	-5.03088	-0.633127	-2.34497
6930272555708460032	0.280818	4.97882	0.0230562	-5.03104	-0.637754	-2.34497
6930272562171786240	0.28204	4.97782	0.0235353	-5.03097	-0.631139	-2.34403
6930272568643707904	0.281226	4.97816	0.024069	-5.03097	-0.637538	-2.34417
6930272575115628544	0.278242	4.97887	0.0153582	-5.03103	-0.635323	-2.34416
6930272581587550208	0.278287	4.97834	0.0225996	-5.03046	-0.636815	-2.34463
6930272588059469824	0.281789	4.9779	0.0223262	-5.03175	-0.6305	-2.34272
6930272594531390464	0.278326	4.97796	0.0141235	-5.03115	-0.636834	-2.34462
6930272601003312128	0.282223	4.97783	0.0232491	-5.03207	-0.636188	-2.34436
6930272607466638336	0.277914	4.97863	0.0158566	-5.03103	-0.639725	-2.34487
6930272613938557952	0.278911	4.97844	0.0145061	-5.03088	-0.640056	-2.34508
6930272620401884160	0.278088	4.97768	0.0233166	-5.03036	-0.633345	-2.34486
6930272626865211392	0.278419	4.97715	0.0236028	-5.03155	-0.63514	-2.34423
6930272633328537600	0.27921	4.97795	0.0236124	-5.03211	-0.633545	-2.34309
6930272639800458240	0.277438	4.97854	0.0229372	-5.03023	-0.635123	-2.34364
6930272646268081152	0.281612	4.97828	0.0233809	-5.03098	-0.634361	-2.34559
6930272652740002816	0.281085	4.97796	0.0141621	-5.03046	-0.633242	-2.34507
6930272659203329024	0.278664	4.97944	0.0148888	-5.0309	-0.639731	-2.34452
6930272665666655232	0.279184	4.97777	0.0154032	-5.03104	-0.637824	-2.34454
6930272672129981440	0.279001	4.97743	0.0150624	-5.03117	-0.637702	-2.34342
6930272678601901056	0.277866	4.9786	0.0151749	-5.03051	-0.635998	-2.34452
6930272685065228288	0.280795	4.97751	0.0233038	-5.03091	-0.632458	-2.34375
6930272691537148928	0.281027	4.97737	0.0233681	-5.03135	-0.633879	-2.34387
6930272698000473088	0.277834	4.97922	0.0154258	-5.03115	-0.634795	-2.34379
6930272704463801344	0.279879	4.97777	0.0194612	-5.03113	-0.63204	-2.34417
6930272710927126528	0.280683	4.97857	0.0227796	-5.03032	-0.631101	-2.34499
6930272717390452736	0.280442	4.97769	0.0237732	-5.02992	-0.631612	-2.34447
6930272723853778944	0.281207	4.978	0.0231944	-5.03025	-0.639265	-2.34443
6930272730317105152	0.282049	4.97754	0.0230369	-5.03135	-0.630876	-2.34388
6930272736780431360	0.281107	4.97741	0.0237378	-5.0304	-0.631702	-2.3444
6930272743252353024	0.281609	4.97711	0.0233327	-5.03079	-0.634831	-2.34379
6930272749715678208	0.278464	4.97845	0.0151492	-5.03123	-0.638773	-2.34405
6930272756179004416	0.280837	4.97887	0.0148888	-5.03133	-0.635474	-2.34455
6930272762642330624	0.282471	4.97915	0.0148502	-5.03132	-0.634773	-2.3432
6930272769105656832	0.281377	4.9778	0.01622	-5.03131	-0.63486	-2.34425
6930272775568982016	0.281866	4.97732	0.0239887	-5.03051	-0.63267	-2.34481
6930272782032308224	0.282001	4.97799	0.0226446	-5.03045	-0.634773	-2.34466
6930272788495634432	0.280551	4.97763	0.0234645	-5.03113	-0.63458	-2.34378
6930272794958960640	0.282017	4.97797	0.0224613	-5.03099	-0.634924	-2.3445
6930272801422286848	0.282297	4.97792	0.0231301	-5.03137	-0.630689	-2.34476
6930272807885613056	0.282786	4.97814	0.0237346	-5.03128	-0.629503	-2.3435
6930272814348939264	0.281834	4.97889	0.0229661	-5.03046	-0.632824	-2.34459
6930272820812264448	0.278438	4.97816	0.0239629	-5.0306	-0.636529	-2.34396
6930272827275591680	0.2783	4.97792	0.0237218	-5.03046	-0.633815	-2.34523
6930272833738915840	0.279091	4.97828	0.0225288	-5.03037	-0.632339	-2.34421
6930272840202244096	0.278808	4.97819	0.0235224	-5.03063	-0.635387	-2.34312
6930272846665570304	0.27985	4.97745	0.0157312	-5.0301	-0.636902	-2.34439
6930272853137491968	0.278236	4.97888	0.0155479	-5.03074	-0.637779	-2.344
6930272859600816128	0.278075	4.97981	0.0227346	-5.02991	-0.631358	-2.34474
6930272866064142336	0.278635	4.97795	0.0228536	-5.03031	-0.635468	-2.34433
6930272872527468544	0.280027	4.97791	0.0159531	-5.03077	-0.635622	-2.34377
6930272878990794752	0.281905	4.97726	0.0236092	-5.03082	-0.634217	-2.34388
6930272885454120960	0.281249	4.97791	0.023516	-5.03087	-0.633676	-2.34338
6930272891917447168	0.281567	4.97819	0.023233	-5.03054	-0.631406	-2.34371
