measurement_time	3D_X	3D_Z	2D_Y2	2D_Y1	2D_X1	2D_X2
6930817986597169152	-0.402459	-2.00954	-0.133706	-0.0917697	-2.76228	-7.14776
6930817993060495360	-0.401324	-2.00962	-0.135784	-0.0909948	-2.76239	-7.14848
6930817999523820544	-0.385092	-1.9846	-0.112494	-0.0685184	-2.74556	-7.12394
6930818005987146752	-0.38486	-1.98407	-0.110658	-0.0663575	-2.73886	-7.12223
6930818012450475008	-0.408581	-2.00896	-0.121487	-0.0891652	-2.75881	-7.14737
6930818018913799168	-0.404671	-2.00979	-0.126349	-0.0924707	-2.75982	-7.14846
6930818025377125376	-0.399446	-2.00591	-0.131687	-0.089432	-2.75904	-7.14634
6930818031840450560	-0.38251	-1.98114	-0.101018	-0.0655633	-2.73809	-7.12156
6930818038303776768	-0.377436	-1.97382	-0.0925607	-0.0546209	-2.72873	-7.11149
6930818044767102976	-0.39607	-1.99689	-0.123414	-0.0775314	-2.75065	-7.13488
6930818051230429184	-0.408961	-2.00909	-0.11959	-0.0925286	-2.7637	-7.1476
6930818057693755392	-0.40287	-2.00956	-0.135263	-0.0914353	-2.75956	-7.14904
6930818064157080576	-0.377632	-1.97323	-0.095757	-0.0569425	-2.72984	-7.11164
6930818070620406784	-0.379137	-1.97657	-0.0965544	-0.0592866	-2.73007	-7.11605
6930818077083732992	-0.402124	-2.00722	-0.132346	-0.089059	-2.75678	-7.14645
6930818083547059200	-0.408848	-2.00946	-0.123713	-0.0913517	-2.76531	-7.1496
6930818090010388480	-0.404034	-2.01	-0.127452	-0.091043	-2.76118	-7.14885
6930818096473712640	-0.392394	-1.99713	-0.120828	-0.0803129	-2.75136	-7.13708
6930818102937038848	-0.375252	-1.9719	-0.0970174	-0.0555631	-2.72944	-7.10934
6930818109408958464	-0.399343	-2.00383	-0.133796	-0.0854577	-2.75489	-7.14133
6930818115880880128	-0.40798	-2.00992	-0.123449	-0.0917665	-2.76277	-7.14918
6930818122344206336	-0.408469	-2.00947	-0.122623	-0.0923003	-2.75974	-7.14933
6930818128807532544	-0.404173	-2.009	-0.129693	-0.0913292	-2.76295	-7.14854
6930818135279455232	-0.403205	-2.00943	-0.139748	-0.0913839	-2.76505	-7.14862
6930818141742778368	-0.381513	-1.97907	-0.10177	-0.0634057	-2.73775	-7.12
6930818148206104576	-0.396044	-1.99749	-0.125462	-0.0787662	-2.74993	-7.13431
6930818154678026240	-0.408044	-2.00976	-0.119426	-0.0926315	-2.76146	-7.14814
6930818161149946880	-0.404285	-2.00936	-0.139703	-0.0918598	-2.76366	-7.14944
6930818167621868544	-0.382934	-1.98316	-0.10169	-0.0677949	-2.73832	-7.12373
6930818174085193728	-0.376571	-1.97335	-0.0947151	-0.0574924	-2.73174	-7.11283
6930818180548519936	-0.388828	-1.98888	-0.114494	-0.0703576	-2.74228	-7.12593
6930818187011846144	-0.408456	-2.01028	-0.119124	-0.0912681	-2.76162	-7.14873
6930818193479469056	-0.403616	-2.00943	-0.138633	-0.0912231	-2.76353	-7.14837
6930818199942795264	-0.379622	-1.97916	-0.0976573	-0.063769	-2.73859	-7.1194
6930818206414716928	-0.382735	-1.98235	-0.104551	-0.0653897	-2.73465	-7.12123
6930818212878043136	-0.408845	-2.0094	-0.123253	-0.0921781	-2.76034	-7.14925
6930818219349961728	-0.401645	-2.00947	-0.139774	-0.0917987	-2.76226	-7.14826
6930818225813289984	-0.382928	-1.98296	-0.106407	-0.0680135	-2.7405	-7.12469
6930818232276615168	-0.380905	-1.9772	-0.103921	-0.060904	-2.73404	-7.11753
6930818238739941376	-0.400218	-2.00288	-0.123105	-0.0833805	-2.75717	-7.14205
6930818245203267584	-0.405237	-2.00969	-0.13071	-0.0916186	-2.76025	-7.14882
6930818251666593792	-0.396272	-1.99789	-0.123983	-0.0813322	-2.75233	-7.13653
6930818258134217728	-0.381606	-1.97987	-0.102018	-0.0640263	-2.73455	-7.11818
6930818264597543936	-0.392317	-1.99536	-0.118211	-0.0789463	-2.74787	-7.13562
6930818271060870144	-0.408961	-2.00981	-0.12314	-0.0917086	-2.76236	-7.14935
6930818277524196352	-0.403632	-2.00863	-0.134838	-0.0918983	-2.76169	-7.14954
6930818283987521536	-0.388114	-1.9875	-0.113262	-0.0700039	-2.74478	-7.12573
6930818290450847744	-0.382503	-1.97964	-0.105603	-0.061187	-2.73816	-7.11801
6930818296914173952	-0.407642	-2.00734	-0.116516	-0.0886828	-2.76002	-7.1469
6930818303377500160	-0.40778	-2.01028	-0.121295	-0.0912199	-2.75816	-7.14765
6930818309840826368	-0.402485	-2.00978	-0.131915	-0.0910784	-2.7621	-7.14865
6930818316304151552	-0.396031	-1.99837	-0.12659	-0.0807823	-2.75574	-7.13756
6930818322767477760	-0.377587	-1.97248	-0.098921	-0.056084	-2.73081	-7.11146
6930818329230803968	-0.405314	-2.00815	-0.131443	-0.0917215	-2.76047	-7.149
6930818335694130176	-0.408234	-2.00995	-0.122857	-0.0919176	-2.7638	-7.14919
6930818342166051840	-0.393381	-1.99724	-0.121233	-0.0806215	-2.75319	-7.13768
6930818348629378048	-0.382005	-1.98025	-0.104506	-0.0621484	-2.73685	-7.11684
6930818355092703232	-0.394954	-1.9968	-0.119446	-0.0784832	-2.75378	-7.13416
6930818361556029440	-0.409009	-2.00984	-0.122873	-0.092162	-2.76108	-7.15039
6930818368019355648	-0.403806	-2.00983	-0.135575	-0.0916958	-2.76189	-7.14898
6930818374482681856	-0.382095	-1.98067	-0.106227	-0.0624025	-2.73919	-7.11728
6930818380946008064	-0.393825	-1.99702	-0.118391	-0.0806569	-2.75032	-7.13807
6930818387409334272	-0.408221	-2.01075	-0.122253	-0.0918598	-2.76349	-7.14924
6930818393872660480	-0.403465	-2.00938	-0.140157	-0.0913903	-2.76539	-7.14829
6930818400335985664	-0.386034	-1.98525	-0.107796	-0.0680585	-2.74003	-7.12469
6930818406799311872	-0.389838	-1.9911	-0.111799	-0.0743963	-2.74773	-7.13026
6930818413262638080	-0.40906	-2.00954	-0.122828	-0.0918565	-2.76333	-7.14968
6930818419725965312	-0.406658	-2.00952	-0.13116	-0.0918919	-2.76331	-7.14953
6930818426189290496	-0.407597	-2.00905	-0.11895	-0.091879	-2.76292	-7.14904
6930818432652615680	-0.408755	-2.01062	-0.12277	-0.0922456	-2.76343	-7.1495
6930818439124537344	-0.402526	-2.00954	-0.134954	-0.0909369	-2.76225	-7.14902
6930818445587863552	-0.389954	-1.99166	-0.115388	-0.0741005	-2.74905	-7.13063
6930818452051189760	-0.385764	-1.98477	-0.112352	-0.0673769	-2.74314	-7.12382
6930818458523111424	-0.409986	-2.01047	-0.123201	-0.0929562	-2.76247	-7.14879
6930818464986436608	-0.403144	-2.00961	-0.135597	-0.0916572	-2.76293	-7.14962
6930818471458357248	-0.393394	-1.99609	-0.1246	-0.0793128	-2.753	-7.1361
6930818477921683456	-0.381896	-1.98053	-0.103342	-0.0637144	-2.73661	-7.12034
6930818484385009664	-0.405366	-2.00493	-0.122185	-0.0877246	-2.75821	-7.14409
6930818490848335872	-0.401497	-2.00901	-0.134308	-0.0907922	-2.76166	-7.1487
6930818497311661056	-0.396883	-2.00092	-0.123523	-0.0845927	-2.75719	-7.1416
6930818503774987264	-0.373841	-1.96974	-0.0933968	-0.0538363	-2.72921	-7.10813
6930818510246908928	-0.384921	-1.98485	-0.107034	-0.0667627	-2.73796	-7.12283
6930818516710235136	-0.407726	-2.00883	-0.122015	-0.0914739	-2.76272	-7.1485
6930818523182155776	-0.401941	-2.00974	-0.13434	-0.0920881	-2.76276	-7.14942
6930818529645481984	-0.389632	-1.98823	-0.116841	-0.0723255	-2.74679	-7.128
6930818536108808192	-0.382339	-1.98044	-0.101336	-0.0629877	-2.7357	-7.11984
6930818542572133376	-0.399546	-2.00439	-0.129095	-0.0855574	-2.75873	-7.14407
6930818549035460608	-0.408414	-2.01071	-0.122053	-0.0924707	-2.75999	-7.14825
6930818555507381248	-0.399037	-2.00347	-0.128198	-0.0856281	-2.75654	-7.14171
6930818561975004160	-0.376831	-1.97226	-0.0975737	-0.0555277	-2.73435	-7.10922
6930818568446925824	-0.398417	-2.00103	-0.127259	-0.0822807	-2.75512	-7.13982
6930818574918846464	-0.408128	-2.0106	-0.121603	-0.0916925	-2.76336	-7.14926
6930818581382172672	-0.403221	-2.00845	-0.135256	-0.0922938	-2.76137	-7.14824
6930818587845497856	-0.386169	-1.9878	-0.110535	-0.0714091	-2.74211	-7.12803
6930818594308828160	-0.394542	-1.99639	-0.120105	-0.0781552	-2.74667	-7.13596
6930818600772150272	-0.408388	-2.0091	-0.122838	-0.0923035	-2.7617	-7.14925
6930818607235477504	-0.401523	-2.01004	-0.137729	-0.092117	-2.76291	-7.14732
6930818613698803712	-0.386754	-1.98748	-0.10958	-0.0698432	-2.74533	-7.12614
6930818620162129920	-0.382683	-1.98274	-0.105008	-0.0650906	-2.73731	-7.12181
6930818626634049536	-0.408356	-2.0098	-0.124433	-0.0915832	-2.76165	-7.14962
6930818633097375744	-0.407591	-2.00867	-0.127729	-0.0925575	-2.76509	-7.1498
6930818639560701952	-0.395771	-1.99919	-0.123037	-0.0832808	-2.75532	-7.13968
6930818646024028160	-0.380793	-1.97961	-0.100728	-0.0628944	-2.73495	-7.12047
6930818652487354368	-0.393883	-1.99515	-0.12296	-0.0771488	-2.75025	-7.1341
6930818658950680576	-0.410372	-2.01036	-0.123443	-0.0928791	-2.76362	-7.14807
6930818665414005760	-0.399025	-2.0057	-0.134977	-0.0875767	-2.75912	-7.14523
6930818671877331968	-0.381098	-1.97839	-0.100854	-0.0629813	-2.73741	-7.11994
6930818678340658176	-0.387536	-1.98863	-0.110674	-0.0715602	-2.74032	-7.12833
6930818684803985408	-0.395343	-1.99123	-0.102461	-0.0746857	-2.74413	-7.13204
6930818691267311616	-0.407568	-2.01011	-0.122307	-0.0920463	-2.76332	-7.1485
6930818697730637824	-0.401173	-2.00817	-0.129626	-0.0909562	-2.76153	-7.14804
6930818704193963008	-0.384288	-1.98319	-0.106227	-0.067946	-2.74095	-7.12456
6930818710657289216	-0.391989	-1.99313	-0.116433	-0.0745635	-2.74605	-7.13146
6930818717120615424	-0.407494	-2.00951	-0.119423	-0.0919305	-2.75978	-7.14837
6930818723583941632	-0.408173	-2.00975	-0.122732	-0.0913228	-2.7633	-7.14902
6930818730047267840	-0.401433	-2.00776	-0.13343	-0.0912906	-2.76145	-7.14872
6930818736510593024	-0.391507	-1.99309	-0.12014	-0.0760491	-2.75386	-7.13258
6930818742973919232	-0.379976	-1.97632	-0.101696	-0.0568493	-2.73261	-7.11293
6930818749437248512	-0.401536	-2.00674	-0.132112	-0.0878179	-2.75882	-7.14627
6930818755900571648	-0.40852	-2.01078	-0.119561	-0.0916443	-2.76236	-7.14909
6930818762363897856	-0.402095	-2.00734	-0.132774	-0.0900655	-2.76346	-7.14572
6930818768835818496	-0.384098	-1.9834	-0.104854	-0.0658752	-2.738	-7.12172
6930818775307741184	-0.387224	-1.98712	-0.114494	-0.0701872	-2.74338	-7.12686
6930818781771065344	-0.407192	-2.00804	-0.118639	-0.0910752	-2.7631	-7.14805
6930818788234391552	-0.404321	-2.00913	-0.13833	-0.0916765	-2.7628	-7.14799
6930818794706314240	-0.39268	-1.99409	-0.116465	-0.0766407	-2.75002	-7.13275
