measurement_time	3D_X	3D_Z	2D_Y2	2D_Y1	2D_X1	2D_X2
6929882461418981376	-0.412408	-0.0983519	-0.15599	-0.0963132	-0.209502	-0.0973422
6929882467882308608	-0.415851	-0.097474	-0.16054	-0.0963454	-0.213117	-0.0960914
6929882474345634816	-0.413533	-0.0971525	-0.15571	-0.0960335	-0.210461	-0.0960946
6929882480808960000	-0.415321	-0.0979242	-0.162601	-0.0966862	-0.215747	-0.0970014
6929882487280882688	-0.416028	-0.0977152	-0.163016	-0.0961492	-0.214097	-0.096921
6929882493744205824	-0.415025	-0.0981814	-0.15634	-0.0956251	-0.210789	-0.0964611
6929882500207533056	-0.413372	-0.0983422	-0.155845	-0.0969756	-0.210229	-0.0959467
6929882506670860288	-0.416093	-0.0979596	-0.164296	-0.0964644	-0.215078	-0.0962682
6929882513134184448	-0.415948	-0.0982522	-0.163929	-0.0954579	-0.213017	-0.0975158
6929882519597511680	-0.415678	-0.0972554	-0.161167	-0.0970785	-0.211355	-0.0965094
6929882526060838912	-0.416096	-0.0966959	-0.164215	-0.0969885	-0.213464	-0.0965673
6929882532524163072	-0.415948	-0.0978985	-0.164739	-0.0953036	-0.211486	-0.096802
6929882538987489280	-0.412697	-0.0980014	-0.164058	-0.0964965	-0.215191	-0.0963454
6929882545450816512	-0.412192	-0.0979628	-0.163524	-0.0956669	-0.2112	-0.0967698
6929882551914142720	-0.413131	-0.0971589	-0.15598	-0.0972297	-0.209821	-0.0956283
6929882558377468928	-0.412739	-0.0981204	-0.158347	-0.0960142	-0.208724	-0.0973647
6929882564840795136	-0.412838	-0.098056	-0.158803	-0.095027	-0.209933	-0.0968663
6929882571304119296	-0.413527	-0.0970174	-0.155305	-0.0960785	-0.210284	-0.0970592
6929882577767445504	-0.413491	-0.0974515	-0.154797	-0.0973872	-0.208155	-0.0967152
6929882584230771712	-0.413584	-0.0983776	-0.155347	-0.0965737	-0.210101	-0.0959981
6929882590694099968	-0.41297	-0.0974998	-0.156347	-0.0964611	-0.212248	-0.0955254
6929882597157425152	-0.413372	-0.0976573	-0.155675	-0.0957666	-0.210403	-0.0957698
6929882603629344768	-0.413623	-0.0982683	-0.156183	-0.0965255	-0.208789	-0.095474
6929882610092672000	-0.413363	-0.0979499	-0.156932	-0.0963936	-0.207573	-0.0961782
6929882616564593664	-0.413424	-0.0979596	-0.156472	-0.0968116	-0.207467	-0.0959242
6929882623027918848	-0.414793	-0.0962747	-0.164199	-0.0972361	-0.210551	-0.0974483
6929882629491245056	-0.414629	-0.0983197	-0.163768	-0.094982	-0.212551	-0.0970496
6929882635963164672	-0.416099	-0.0977248	-0.163871	-0.0965062	-0.212396	-0.096355
6929882642426490880	-0.412845	-0.0978824	-0.154858	-0.0966766	-0.209734	-0.0968534
6929882648889818112	-0.413758	-0.0974998	-0.155466	-0.0969081	-0.210853	-0.0949048
6929882655361737728	-0.41579	-0.0975351	-0.164749	-0.0964933	-0.210567	-0.0952489
6929882661825063936	-0.412552	-0.0978631	-0.156196	-0.0959499	-0.214027	-0.0973808
6929882668296984576	-0.413337	-0.0982393	-0.154942	-0.0961653	-0.21258	-0.0964322
6929882674760311808	-0.413273	-0.0968406	-0.163778	-0.0963164	-0.212255	-0.0972972
6929882681223638016	-0.419687	-0.0983937	-0.15071	-0.0968213	-0.213676	-0.097712
6929882687695557632	-0.412951	-0.0971879	-0.158463	-0.0956669	-0.212229	-0.0975287
6929882694158885888	-0.416655	-0.0982908	-0.16409	-0.0957441	-0.208936	-0.096548
6929882700622212096	-0.414604	-0.0981654	-0.163935	-0.0963325	-0.212798	-0.0956187
6929882707094132736	-0.411536	-0.0978052	-0.164161	-0.0965062	-0.212615	-0.0957634
6929882713566054400	-0.415771	-0.0974869	-0.159334	-0.095564	-0.212818	-0.0975062
6929882720037972992	-0.412658	-0.0986991	-0.16407	-0.0966509	-0.214284	-0.0963775
6929882726501299200	-0.413022	-0.0963679	-0.163035	-0.0971493	-0.211731	-0.09722
6929882732964626432	-0.413234	-0.0981814	-0.163103	-0.0956315	-0.210117	-0.0964451
6929882739427952640	-0.413202	-0.0979949	-0.157964	-0.0965866	-0.213663	-0.0962907
6929882745891278848	-0.412761	-0.0980207	-0.163987	-0.0958373	-0.209657	-0.0957216
6929882752354603008	-0.412382	-0.0978921	-0.156157	-0.0964901	-0.209146	-0.0962007
6929882758817930240	-0.411584	-0.0982072	-0.155691	-0.0961685	-0.212387	-0.0962714
6929882765281255424	-0.409388	-0.0925414	-0.148527	-0.0921073	-0.20303	-0.0909401
6929882771744583680	-0.412237	-0.0973036	-0.164852	-0.0960914	-0.213101	-0.0963293
6929882778207906816	-0.412809	-0.09622	-0.164209	-0.0958534	-0.209724	-0.0970432
6929882784671233024	-0.413494	-0.0979146	-0.154983	-0.0967698	-0.210914	-0.0970882
6929882791134561280	-0.407977	-0.0927344	-0.148948	-0.0883806	-0.201686	-0.0901716
6929882797597887488	-0.412594	-0.0982072	-0.156157	-0.0960335	-0.209994	-0.0958888
6929882804061213696	-0.415877	-0.0981557	-0.164373	-0.0958213	-0.214281	-0.0958052
6929882810524538880	-0.414044	-0.0987249	-0.156932	-0.0966509	-0.208445	-0.0967795
6929882816987866112	-0.414771	-0.0972843	-0.163662	-0.0973679	-0.213689	-0.0959049
6929882823451190272	-0.416231	-0.0971428	-0.164238	-0.096548	-0.21348	-0.0972522
6929882829914516480	-0.41324	-0.0962264	-0.164244	-0.0961846	-0.21157	-0.0961171
6929882836377842688	-0.414404	-0.0982715	-0.160926	-0.0969885	-0.211966	-0.0965608
6929882842849763328	-0.412552	-0.0980946	-0.164611	-0.0961685	-0.212036	-0.0968309
6929882849313089536	-0.415533	-0.0981943	-0.16408	-0.0948759	-0.212821	-0.0958406
6929882855776416768	-0.414202	-0.0973133	-0.164254	-0.0964579	-0.212059	-0.096847
6929882862239741952	-0.415514	-0.0977506	-0.164662	-0.0970335	-0.212194	-0.0970014
6929882868703069184	-0.415359	-0.0978695	-0.162861	-0.0965287	-0.211213	-0.0963872
6929882875174988800	-0.411996	-0.098294	-0.164276	-0.0958663	-0.210654	-0.0970914
6929882881638315008	-0.41607	-0.0983679	-0.16	-0.095564	-0.208187	-0.0969756
6929882888101640192	-0.416038	-0.0980496	-0.163598	-0.0959435	-0.212904	-0.0975319
6929882894564966400	-0.416437	-0.0986123	-0.163746	-0.0955351	-0.2154	-0.0968599
6929882901028293632	-0.413314	-0.0978953	-0.163289	-0.0968631	-0.210605	-0.0956605
6929882907491618816	-0.413713	-0.0983969	-0.164415	-0.0965512	-0.214281	-0.0957762
6929882913954945024	-0.413028	-0.0981557	-0.156569	-0.0958373	-0.209991	-0.0971107
6929882920418273280	-0.411417	-0.0978406	-0.163125	-0.0958631	-0.210769	-0.0962747
6929882926881599488	-0.413009	-0.0971235	-0.165222	-0.0952553	-0.214895	-0.0971107
6929882933344922624	-0.413562	-0.0982779	-0.154694	-0.0966219	-0.211023	-0.0962586
6929882939808249856	-0.413105	-0.097802	-0.15536	-0.095728	-0.213294	-0.0971396
6929882946271577088	-0.415112	-0.0980528	-0.16145	-0.0955319	-0.213014	-0.0966862
6929882952734903296	-0.41381	-0.0986573	-0.156656	-0.0968052	-0.212975	-0.0953968
6929882959206822912	-0.413697	-0.0983133	-0.155668	-0.0964065	-0.210178	-0.0955415
6929882965670149120	-0.41251	-0.0980175	-0.156119	-0.096191	-0.211731	-0.0973551
6929882972142069760	-0.412983	-0.0982586	-0.155196	-0.0970785	-0.210152	-0.0964354
6929882978605396992	-0.413523	-0.0967409	-0.163495	-0.096937	-0.211683	-0.0964065
6929882985068723200	-0.412369	-0.0971203	-0.163633	-0.0968599	-0.216271	-0.096503
6929882991532048384	-0.413594	-0.0982232	-0.155508	-0.0959467	-0.212615	-0.0966959
6929882997999671296	-0.413308	-0.0976573	-0.156231	-0.0965126	-0.215175	-0.0957184
6929883004462998528	-0.412973	-0.0973486	-0.156906	-0.0965608	-0.209277	-0.0953164
6929883010934919168	-0.413334	-0.0974644	-0.160652	-0.0968631	-0.213457	-0.0952907
6929883017398246400	-0.412867	-0.0974805	-0.164254	-0.0971782	-0.210483	-0.0957441
6929883023870164992	-0.413385	-0.0979467	-0.164099	-0.0968181	-0.211634	-0.097265
6929883030333492224	-0.416366	-0.0965801	-0.165077	-0.0953325	-0.212274	-0.0965512
6929883036796818432	-0.415411	-0.0979949	-0.163415	-0.0959595	-0.212216	-0.096191
6929883043268739072	-0.412437	-0.0980303	-0.16262	-0.095355	-0.212367	-0.0981396
6929883049732066304	-0.413543	-0.0973647	-0.156353	-0.096355	-0.208258	-0.0963968
6929883056203984896	-0.416054	-0.0969113	-0.164196	-0.096384	-0.211718	-0.0966991
6929883062675906560	-0.412469	-0.0979499	-0.155938	-0.0965062	-0.207149	-0.096175
6929883069139232768	-0.414864	-0.0977474	-0.15818	-0.0969081	-0.213052	-0.0958824
6929883075602560000	-0.412581	-0.0981654	-0.164244	-0.096937	-0.209679	-0.096966
6929883082065885184	-0.41308	-0.0972522	-0.164681	-0.0965608	-0.211933	-0.0974965
6929883088529212416	-0.413054	-0.0974097	-0.154247	-0.0959209	-0.213483	-0.0963164
6929883095001135104	-0.413539	-0.0975866	-0.155771	-0.0972039	-0.209988	-0.0970046
6929883101468756992	-0.417273	-0.0983744	-0.155836	-0.0955126	-0.212502	-0.096892
6929883107932083200	-0.414703	-0.0980882	-0.164109	-0.0957666	-0.213496	-0.0970624
6929883114395409408	-0.415658	-0.0974162	-0.164193	-0.0971235	-0.210898	-0.0958181
6929883120867328000	-0.412623	-0.0971428	-0.165189	-0.0973711	-0.209609	-0.0969081
6929883127330655232	-0.415877	-0.096519	-0.164032	-0.0953614	-0.210586	-0.0974708
6929883133793980416	-0.41325	-0.0963647	-0.16382	-0.0961718	-0.211174	-0.0976509
6929883140257308672	-0.416064	-0.09804	-0.162556	-0.0961525	-0.21111	-0.0958856
6929883146720632832	-0.414893	-0.0981718	-0.163968	-0.0954161	-0.214181	-0.0970239
6929883153183959040	-0.416025	-0.0975801	-0.163987	-0.095265	-0.213236	-0.0963454
6929883159647286272	-0.416176	-0.0987635	-0.156398	-0.0966605	-0.212747	-0.0958952
6929883166110612480	-0.412414	-0.0972071	-0.165099	-0.0962907	-0.21174	-0.0970335
6929883172573936640	-0.413228	-0.0971428	-0.163948	-0.0969885	-0.212834	-0.0967184
6929883179037262848	-0.415295	-0.0979081	-0.146835	-0.096892	-0.210303	-0.0975383
6929883185500589056	-0.41361	-0.0969531	-0.155948	-0.0967988	-0.209332	-0.0961235
6929883191963916288	-0.413086	-0.0973936	-0.155543	-0.0965544	-0.210322	-0.0957698
6929883198427242496	-0.416195	-0.0985319	-0.149456	-0.0962071	-0.206695	-0.0975416
6929883204890568704	-0.41288	-0.0981589	-0.155881	-0.0955576	-0.210592	-0.0968245
6929883211353894912	-0.413848	-0.0987538	-0.155688	-0.0958213	-0.209863	-0.0951074
6929883217817220096	-0.416501	-0.0976348	-0.163935	-0.0961364	-0.213203	-0.0963454
6929883224280546304	-0.415482	-0.0981139	-0.163434	-0.0970174	-0.21266	-0.0964901
6929883230743872512	-0.415748	-0.0965222	-0.163582	-0.0965094	-0.211441	-0.0968534
6929883237207198720	-0.415887	-0.0979531	-0.163488	-0.0957248	-0.212004	-0.0968985
6929883243670523904	-0.417115	-0.0983068	-0.155491	-0.0952875	-0.209293	-0.0973229
6929883250133849088	-0.415295	-0.097921	-0.16345	-0.0959274	-0.213036	-0.0962714
6929883256597175296	-0.415954	-0.0976638	-0.163752	-0.0969853	-0.213551	-0.0955576
6929883263060505600	-0.416057	-0.09804	-0.156025	-0.0975994	-0.21404	-0.0954868
6929883269523829760	-0.412375	-0.0979178	-0.163588	-0.0968245	-0.214705	-0.0966058
6929883275995751424	-0.412742	-0.0973969	-0.164643	-0.095937	-0.210956	-0.096921
6929883282459075584	-0.41561	-0.096593	-0.164038	-0.0958856	-0.211216	-0.0969692
6929883288922401792	-0.412234	-0.098056	-0.163672	-0.0964611	-0.210104	-0.0970946
6929883295394323456	-0.414887	-0.0977859	-0.163132	-0.096802	-0.209856	-0.0974322
6929883301857648640	-0.413437	-0.097966	-0.156299	-0.0960238	-0.209377	-0.0962907
6929883308320974848	-0.414382	-0.0979982	-0.155906	-0.0958052	-0.213046	-0.0949627
6929883314792895488	-0.413591	-0.0975319	-0.155729	-0.096921	-0.210901	-0.0960978
6929883321256220672	-0.411755	-0.0975737	-0.164788	-0.0968824	-0.209978	-0.0958213
6929883327728143360	-0.411861	-0.097831	-0.164755	-0.0963518	-0.211181	-0.0968374
6929883334191468544	-0.413498	-0.0965126	-0.164511	-0.0961557	-0.21065	-0.0968567
6929883340654794752	-0.413102	-0.0981943	-0.163003	-0.0964065	-0.212184	-0.0970785
6929883347118121984	-0.411575	-0.0978921	-0.164878	-0.0950335	-0.21231	-0.0979081
6929883353581447168	-0.412266	-0.097757	-0.164119	-0.0968052	-0.21149	-0.0954868
6929883360044774400	-0.412848	-0.0983261	-0.164569	-0.0967216	-0.212274	-0.0952103
6929883366516692992	-0.412935	-0.0978953	-0.16471	-0.0961107	-0.213059	-0.0957409
6929883372980019200	-0.414957	-0.098056	-0.163913	-0.096519	-0.212602	-0.096728
6929883379451941888	-0.416089	-0.0976509	-0.163222	-0.0966058	-0.215027	-0.0967023
6929883385915268096	-0.413478	-0.097175	-0.156122	-0.0962714	-0.212039	-0.0962779
6929883392378593280	-0.413401	-0.0973454	-0.155279	-0.0965512	-0.210207	-0.0966637
6929883398850515968	-0.41389	-0.0974901	-0.15445	-0.0956991	-0.209711	-0.0970271
6929883405313840128	-0.412501	-0.0979146	-0.164025	-0.0964547	-0.211014	-0.0960335
6929883411777167360	-0.412909	-0.0982522	-0.164324	-0.0968631	-0.214802	-0.0955126
6929883418249088000	-0.412112	-0.0979724	-0.165067	-0.096519	-0.214191	-0.0961203
6929883424712413184	-0.415302	-0.0974805	-0.164054	-0.0959435	-0.211377	-0.0959467
6929883431184333824	-0.414501	-0.0971782	-0.163865	-0.0964804	-0.211779	-0.0960881
6929883437647660032	-0.413768	-0.0966669	-0.154694	-0.096339	-0.210162	-0.0963229
6929883444110986240	-0.413015	-0.098204	-0.155237	-0.0965705	-0.208853	-0.0966477
6929883450574313472	-0.413295	-0.0964065	-0.155852	-0.0959981	-0.211146	-0.0964193
6929883457037638656	-0.413501	-0.0974805	-0.15598	-0.0949788	-0.208818	-0.0965737
6929883463500964864	-0.413009	-0.0982554	-0.155482	-0.095757	-0.205988	-0.0959209
6929883469964290048	-0.412639	-0.0981043	-0.154932	-0.0958309	-0.206686	-0.0972875
6929883476427617280	-0.412417	-0.0978856	-0.155916	-0.0969177	-0.209657	-0.0966026
6929883482899536896	-0.411469	-0.0975319	-0.155141	-0.0963743	-0.210621	-0.0968309
6929883489362864128	-0.413649	-0.0962296	-0.155684	-0.0965222	-0.209731	-0.0968245
6929883495826191360	-0.412948	-0.0974998	-0.156151	-0.0958791	-0.20885	-0.0971846
6929883502289516544	-0.412655	-0.0971943	-0.156649	-0.096265	-0.208772	-0.0964193
6929883508752842752	-0.408362	-0.0934514	-0.145054	-0.0890655	-0.202734	-0.0903742
6929883515216167936	-0.413054	-0.0979178	-0.156276	-0.0965576	-0.2084	-0.0957377
6929883521679495168	-0.414006	-0.0974194	-0.15591	-0.0971396	-0.208618	-0.0966412
6929883528142821376	-0.412424	-0.0982007	-0.156045	-0.0965512	-0.212094	-0.0973004
6929883534606146560	-0.416064	-0.0973872	-0.163273	-0.0969949	-0.210474	-0.096339
6929883541069472768	-0.415816	-0.0979081	-0.163694	-0.0954032	-0.212358	-0.0971814
6929883547532800000	-0.410285	-0.0914932	-0.152392	-0.091043	-0.203023	-0.091117
6929883553996128256	-0.414736	-0.0974419	-0.163788	-0.0956026	-0.209982	-0.0965705
6929883560459450368	-0.416073	-0.0971171	-0.164347	-0.0968438	-0.216831	-0.0958824
6929883566922776576	-0.412896	-0.0969724	-0.164251	-0.0962521	-0.211329	-0.095609
6929883573386103808	-0.412517	-0.0969949	-0.164624	-0.0961685	-0.208711	-0.0971589
6929883579849431040	-0.420012	-0.104606	-0.171936	-0.104481	-0.21885	-0.103522
6929883586312755200	-0.426051	-0.110683	-0.169788	-0.109732	-0.222069	-0.111523
6929883592776080384	-0.392918	-3.07116	-0.136745	-0.316627	-0.236551	-0.0790041
6929883599239407616	-0.387426	-3.07238	-0.128002	-1.96915	-0.230078	-0.0718593
6929883605702732800	-0.408896	-3.10359	-0.151514	-2.00232	0.0967203	0.896405
6929883612166061056	-0.418334	-3.12412	-0.160511	-2.02221	0.574883	2.24624
6929883618637979648	-0.42007	-3.12371	-0.167415	-2.02228	0.572635	2.24514
6929883625101306880	-0.416729	-3.12387	-0.167839	-2.02268	0.575118	2.2434
6929883631573228544	-0.417109	-3.12324	-0.161109	-2.02265	0.573523	2.24427
6929883638036553728	-0.417343	-3.12264	-0.169325	-2.02156	0.57006	2.24386
6929883644499880960	-0.413465	-3.11682	-0.155096	-2.01624	0.576892	2.25122
6929883650963205120	-0.417613	-3.12318	-0.167418	-2.02135	0.570532	2.24404
6929883657426533376	-0.411578	-3.1166	-0.159045	-2.01491	0.579616	2.25212
6929883663889857536	-0.41779	-3.12314	-0.160607	-2.02265	0.574812	2.24497
6929883670361778176	-0.417623	-3.12296	-0.160971	-2.02286	0.574191	2.24494
6929883676825104384	-0.416806	-3.12273	-0.168196	-2.022	0.572863	2.24361
6929883683288430592	-0.417462	-3.12244	-0.169772	-2.02244	0.570375	2.24488
6929883689751757824	-0.417591	-3.12105	-0.160929	-2.02185	0.574892	2.24405
6929883696215083008	-0.417851	-3.12277	-0.15998	-2.02235	0.574381	2.24396
6929883702678408192	-0.413157	-3.11518	-0.149716	-2.01497	0.578137	2.25123
6929883709141736448	-0.418777	-3.12207	-0.160829	-2.02154	0.574175	2.24471
6929883715605064704	-0.418292	-3.12248	-0.160849	-2.02194	0.573211	2.24544
6929883722076982272	-0.417913	-3.12233	-0.160768	-2.02181	0.573671	2.24488
6929883728548902912	-0.417961	-3.12274	-0.160347	-2.02181	0.574243	2.24417
6929883735012230144	-0.419977	-3.1215	-0.168421	-2.02172	0.570404	2.24441
6929883741475555328	-0.41989	-3.12051	-0.168775	-2.02125	0.568703	2.2442
6929883747938881536	-0.420511	-3.12238	-0.168588	-2.02094	0.571461	2.24527
6929883754402207744	-0.413552	-3.11572	-0.157784	-2.01513	0.577311	2.25185
6929883760865533952	-0.417318	-3.12269	-0.166421	-2.02099	0.574462	2.24449
6929883767328859136	-0.417276	-3.12096	-0.166855	-2.02232	0.572185	2.246
6929883773792185344	-0.417363	-3.12177	-0.166427	-2.02166	0.574365	2.24492
6929883780255511552	-0.417359	-3.12147	-0.166096	-2.02169	0.573716	2.24532
6929883786718837760	-0.417376	-3.12118	-0.164508	-2.02215	0.575185	2.24567
6929883793182163968	-0.417279	-3.12036	-0.162164	-2.02134	0.573741	2.24439
6929883799645491200	-0.417646	-3.12139	-0.159829	-2.02164	0.577095	2.24516
6929883806117410816	-0.417543	-3.12148	-0.159318	-2.02169	0.575674	2.24507
6929883812580737024	-0.420327	-3.1219	-0.168807	-2.02201	0.571272	2.24641
6929883819044064256	-0.419726	-3.1215	-0.168817	-2.02133	0.571378	2.24678
6929883825507389440	-0.41779	-3.12116	-0.168813	-2.02195	0.572857	2.24497
6929883831970716672	-0.416273	-3.1214	-0.168579	-2.02128	0.576208	2.24478
6929883838434042880	-0.416761	-3.12003	-0.168862	-2.02253	0.574298	2.24589
6929883844897368064	-0.41716	-3.1211	-0.168366	-2.02087	0.57124	2.24534
6929883851360693248	-0.417099	-3.12092	-0.167354	-2.02191	0.57233	2.24477
6929883857824019456	-0.417453	-3.1215	-0.162553	-2.02122	0.571133	2.24557
6929883864287344640	-0.417031	-3.12058	-0.160697	-2.02122	0.573892	2.24567
6929883870750674944	-0.417189	-3.12103	-0.160244	-2.02109	0.573426	2.24593
6929883877213999104	-0.417234	-3.12113	-0.160408	-2.02107	0.572285	2.24561
6929883883677323264	-0.417105	-3.12022	-0.160961	-2.02222	0.574577	2.24573
6929883890140650496	-0.417794	-3.12046	-0.159984	-2.02048	0.571989	2.24544
6929883896603975680	-0.418099	-3.12143	-0.159498	-2.0218	0.572931	2.2458
6929883903067302912	-0.417234	-3.12122	-0.158546	-2.0215	0.574195	2.24566
6929883909530628096	-0.418514	-3.1213	-0.159922	-2.02178	0.572436	2.2459
6929883915993958400	-0.41835	-3.12136	-0.160421	-2.02105	0.574507	2.24634
6929883922465875968	-0.418212	-3.12084	-0.160685	-2.02142	0.572388	2.24632
6929883928929201152	-0.416787	-3.12054	-0.165887	-2.02106	0.575246	2.24608
6929883935401123840	-0.417437	-3.12128	-0.166321	-2.02143	0.573449	2.24551
6929883941864449024	-0.420096	-3.11979	-0.168939	-2.01941	0.570339	2.2454
6929883948332073984	-0.420755	-3.12021	-0.167942	-2.0209	0.572468	2.24514
6929883954799694848	-0.417626	-3.1211	-0.160196	-2.02034	0.573902	2.24673
6929883961263022080	-0.417054	-3.12098	-0.160691	-2.02133	0.573735	2.24576
6929883967726348288	-0.417954	-3.12079	-0.160257	-2.02111	0.572204	2.24681
6929883974198269952	-0.417646	-3.12029	-0.160521	-2.02023	0.570079	2.24662
6929883980661594112	-0.416314	-3.12029	-0.168916	-2.02143	0.570741	2.24556
6929883987124920320	-0.417687	-3.1207	-0.169	-2.02163	0.572426	2.24616
6929883993588247552	-0.419733	-3.11971	-0.167354	-2.02164	0.571645	2.24508
6929884000051572736	-0.417022	-3.1197	-0.165029	-2.02056	0.571716	2.24588
6929884006514898944	-0.418122	-3.11957	-0.168701	-2.02134	0.572185	2.24549
6929884012982521856	-0.417392	-3.12036	-0.165019	-2.02075	0.573343	2.24605
6929884019445849088	-0.416694	-3.12118	-0.168772	-2.02107	0.57123	2.2456
6929884025917769728	-0.417009	-3.1215	-0.169395	-2.02101	0.569748	2.24641
6929884032381096960	-0.418893	-3.12057	-0.168614	-2.02221	0.571445	2.24646
6929884038844423168	-0.419427	-3.12034	-0.166997	-2.02064	0.571899	2.24542
6929884045307748352	-0.417318	-3.12007	-0.168209	-2.0217	0.570314	2.24541
6929884051771073536	-0.416498	-3.121	-0.168154	-2.02161	0.570728	2.24588
6929884058242995200	-0.417144	-3.12111	-0.167566	-2.02111	0.571272	2.24494
6929884064706322432	-0.421057	-3.12047	-0.16873	-2.02081	0.572095	2.2457
6929884071169647616	-0.42016	-3.1207	-0.167122	-2.02163	0.567043	2.24634
6929884077632973824	-0.418456	-3.12071	-0.168286	-2.02124	0.57097	2.24537
6929884084096299008	-0.416742	-3.11965	-0.168778	-2.02205	0.573111	2.24516
6929884090559625216	-0.415941	-3.12051	-0.168366	-2.02095	0.572851	2.24557
6929884097022951424	-0.417533	-3.11975	-0.168	-2.02052	0.573262	2.24542
6929884103486276608	-0.417662	-3.12101	-0.159379	-2.02109	0.576143	2.24484
6929884109949602816	-0.416414	-3.12051	-0.160672	-2.0213	0.575137	2.24644
6929884116412929024	-0.417575	-3.12121	-0.160218	-2.02129	0.573613	2.2467
6929884122876256256	-0.417659	-3.12117	-0.161109	-2.02069	0.575944	2.24615
6929884129339582464	-0.417472	-3.11982	-0.163447	-2.02074	0.571847	2.2462
6929884135802908672	-0.417732	-3.11975	-0.15991	-2.02125	0.573224	2.24537
6929884142266234880	-0.418221	-3.12011	-0.159752	-2.02164	0.575143	2.24589
6929884148729560064	-0.41781	-3.1191	-0.159267	-2.02186	0.574246	2.24713
6929884155192885248	-0.417363	-3.1217	-0.158665	-2.02028	0.572786	2.24497
6929884161656212480	-0.417697	-3.1207	-0.159694	-2.02119	0.57424	2.24669
6929884168119537664	-0.420186	-3.12054	-0.168768	-2.02032	0.568844	2.24517
6929884174582864896	-0.420353	-3.11916	-0.168485	-2.02085	0.572539	2.24696
6929884181046191104	-0.419871	-3.12031	-0.168315	-2.02133	0.570243	2.24599
6929884187518111744	-0.418794	-3.11979	-0.168045	-2.02109	0.572925	2.24533
6929884193981436928	-0.41998	-3.11923	-0.168427	-2.02092	0.572728	2.24568
6929884200444763136	-0.420212	-3.11791	-0.168846	-2.01999	0.570297	2.24537
6929884206908090368	-0.419935	-3.11944	-0.167936	-2.0207	0.570182	2.24587
6929884213380012032	-0.419482	-3.11915	-0.167891	-2.02129	0.572465	2.24603
6929884219843335168	-0.416237	-3.12031	-0.159971	-2.02099	0.576999	2.24752
6929884226306663424	-0.416671	-3.12061	-0.159813	-2.02081	0.57379	2.247
6929884232769988608	-0.416977	-3.12002	-0.160186	-2.02151	0.574613	2.24476
6929884239241909248	-0.416681	-3.12017	-0.159955	-2.02135	0.576876	2.24583
6929884245705236480	-0.419186	-3.11915	-0.168624	-2.02114	0.571278	2.24526
6929884252168562688	-0.420414	-3.12063	-0.166608	-2.02131	0.571687	2.24568
6929884258631886848	-0.416282	-3.12058	-0.165855	-2.02064	0.574098	2.24593
6929884265095213056	-0.416977	-3.11953	-0.1678	-2.0215	0.572709	2.24567
6929884271567134720	-0.4169	-3.1199	-0.168659	-2.02102	0.571632	2.24567
6929884278039055360	-0.420176	-3.11939	-0.167247	-2.02136	0.568468	2.24691
6929884284502381568	-0.418829	-3.12044	-0.161839	-2.0212	0.573214	2.24626
6929884290974302208	-0.417562	-3.1199	-0.159926	-2.02154	0.577761	2.24634
6929884297437628416	-0.416565	-3.1195	-0.168286	-2.02108	0.575143	2.24498
6929884303900954624	-0.416411	-3.12068	-0.159723	-2.0215	0.573503	2.24618
6929884310372876288	-0.416961	-3.12027	-0.159453	-2.02142	0.574757	2.24582
6929884316836203520	-0.412527	-3.11449	-0.159549	-2.01339	0.581597	2.25214
6929884323299527680	-0.417205	-3.11983	-0.168784	-2.02125	0.57168	2.24741
6929884329771449344	-0.410382	-3.11417	-0.160205	-2.01362	0.583095	2.25458
6929884336234774528	-0.419286	-3.11939	-0.168122	-2.02185	0.57223	2.24608
6929884342698100736	-0.412224	-3.11405	-0.159498	-2.0141	0.581655	2.2519
6929884349161426944	-0.416594	-3.1195	-0.16846	-2.02212	0.573056	2.24554
6929884355624754176	-0.417347	-3.11993	-0.160215	-2.02159	0.572394	2.24656
6929884362088079360	-0.417163	-3.11979	-0.165514	-2.02089	0.572831	2.24703
6929884368551405568	-0.416578	-3.12094	-0.159784	-2.02062	0.573413	2.24541
6929884375014730752	-0.417228	-3.12044	-0.160463	-2.02198	0.573767	2.24748
6929884381478057984	-0.419176	-3.1208	-0.16472	-2.02067	0.572709	2.24485
6929884387941383168	-0.557086	-3.26253	-0.300379	-0.26507	0.43931	2.10377
6929884394404711424	-0.553134	-3.26012	-0.295681	-0.263719	0.445066	2.10604
6929884400868034560	-0.559601	-3.2609	-0.307733	-0.266285	0.43622	2.1039
6929884407331363840	-0.559874	-3.26314	-0.305894	-0.26514	0.439323	2.10471
6929884413794688000	-0.556343	-3.25954	-0.304135	-0.262677	0.44033	2.10619
6929884420258015232	-0.557302	-3.26355	-0.308145	-0.265163	0.44069	2.10473
6929884426721340416	-0.558144	-3.26275	-0.304157	-0.265661	0.439092	2.10518
6929884433184667648	-0.556671	-3.26401	-0.300887	-0.265192	0.443169	2.10425
6929884439647992832	-0.55625	-3.2639	-0.301916	-0.266787	0.439275	2.10498
6929884446111319040	-0.556376	-3.26263	-0.303936	-0.266459	0.442761	2.10424
6929884452574644224	-0.555437	-3.26324	-0.307032	-0.266028	0.442642	2.10427
6929884459037971456	-0.556147	-3.2642	-0.306846	-0.266546	0.438802	2.10451
6929884465509891072	-0.556623	-3.26345	-0.307219	-0.266648	0.440362	2.10492
6929884471973219328	-0.549183	-3.25717	-0.297083	-0.259928	0.448143	2.11225
6929884478436544512	-0.555488	-3.26398	-0.307174	-0.267616	0.441246	2.10639
