measurement_time	3D_X	3D_Z	2D_Y2	2D_Y1	2D_X1	2D_X2
6930348299577226240	0.277866	4.97369	0.0207217	-5.03463	-0.637419	-2.34786
6930348306040552448	0.273744	4.97441	0.0119273	-5.03534	-0.641661	-2.34793
6930348312503878656	0.276699	4.97464	0.0149306	-5.03427	-0.638207	-2.34842
6930348318975800320	0.274548	4.97473	0.019204	-5.03387	-0.635837	-2.34722
6930348325447720960	0.27775	4.97461	0.0195609	-5.03561	-0.635426	-2.34768
6930348331919641600	0.278136	4.97555	0.0101266	-5.03461	-0.635062	-2.34788
6930348338382967808	0.274638	4.9755	0.0119273	-5.03589	-0.639104	-2.34905
6930348344846294016	0.275856	4.97442	0.0121138	-5.03456	-0.641673	-2.34795
6930348351318215680	0.278313	4.97413	0.0163808	-5.03482	-0.633564	-2.3481
6930348357781541888	0.278165	4.97487	0.0184708	-5.03391	-0.638599	-2.34855
6930348364244867072	0.274663	4.97569	0.0184998	-5.03453	-0.639545	-2.34636
6930348370716787712	0.275088	4.97317	0.0183454	-5.03436	-0.636423	-2.34744
6930348377180113920	0.277905	4.97441	0.0206413	-5.03591	-0.639127	-2.3479
6930348383652035584	0.274525	4.97475	0.0111652	-5.0347	-0.639915	-2.34869
6930348390115361792	0.274464	4.97578	0.0151621	-5.03362	-0.640908	-2.3489
6930348396578688000	0.275416	4.97407	0.0123935	-5.03552	-0.63969	-2.34873
6930348403042014208	0.27676	4.97392	0.0124385	-5.03429	-0.639181	-2.34809
6930348409505339392	0.27841	4.9734	0.0198953	-5.03448	-0.633857	-2.34697
6930348415968665600	0.274577	4.97386	0.0195062	-5.03453	-0.638969	-2.34761
6930348422440586240	0.273798	4.97469	0.011326	-5.03438	-0.638114	-2.34654
6930348428912506880	0.274496	4.97448	0.0197988	-5.03533	-0.637127	-2.34813
6930348435375833088	0.27831	4.97413	0.0197603	-5.03497	-0.635577	-2.34828
6930348441839159296	0.274728	4.97532	0.0198021	-5.03485	-0.639452	-2.34855
6930348448302485504	0.277429	4.97396	0.0128373	-5.03389	-0.637879	-2.34836
6930348454774406144	0.277483	4.97453	0.020159	-5.03485	-0.637152	-2.34889
6930348461237733376	0.275069	4.97483	0.0117826	-5.03472	-0.640667	-2.34728
6930348467701059584	0.277062	4.9736	0.0195384	-5.03495	-0.636812	-2.34794
6930348474172979200	0.277606	4.97502	0.0201718	-5.03461	-0.638355	-2.34852
6930348480636305408	0.274847	4.97514	0.0187731	-5.03466	-0.637506	-2.34819
6930348487099631616	0.274146	4.97421	0.0192104	-5.03621	-0.637657	-2.34885
6930348493562957824	0.275229	4.97494	0.0120688	-5.03511	-0.638828	-2.34743
6930348500026284032	0.275332	4.97488	0.0122488	-5.03547	-0.637808	-2.34692
6930348506489614336	0.274979	4.97336	0.0198439	-5.03392	-0.637763	-2.34821
6930348512952936448	0.274001	4.97514	0.0105317	-5.03399	-0.638294	-2.34715
6930348519416261632	0.27438	4.97419	0.0114964	-5.03401	-0.63959	-2.34785
6930348525879587840	0.278136	4.97344	0.0147216	-5.03412	-0.635892	-2.34851
6930348532342915072	0.278824	4.9752	0.0202587	-5.03481	-0.636262	-2.34685
6930348538806240256	0.27577	4.97379	0.0115897	-5.03431	-0.638969	-2.34804
6930348545269566464	0.274654	4.97537	0.0102456	-5.03497	-0.635921	-2.34881
6930348551732892672	0.276586	4.97502	0.0202458	-5.03436	-0.640956	-2.34826
6930348558204813312	0.278027	4.97318	0.020114	-5.03405	-0.637361	-2.34907
6930348564668139520	0.277824	4.97441	0.0179853	-5.03477	-0.636188	-2.34781
6930348571131466752	0.275271	4.97362	0.0113903	-5.0344	-0.638243	-2.34745
6930348577594790912	0.275255	4.97383	0.0113613	-5.03366	-0.639136	-2.34869
6930348584058117120	0.277741	4.9743	0.0145833	-5.03457	-0.640288	-2.34775
6930348590521443328	0.277609	4.97481	0.0103324	-5.03404	-0.639316	-2.34939
6930348596984769536	0.274487	4.97574	0.0115446	-5.03406	-0.639821	-2.34649
6930348603448095744	0.274824	4.97371	0.0128469	-5.03468	-0.641677	-2.34821
6930348609920015360	0.278692	4.9733	0.0205127	-5.03451	-0.635519	-2.34848
6930348616391937024	0.275429	4.97448	0.0106154	-5.03371	-0.640149	-2.34796
6930348622863858688	0.277252	4.97415	0.0116507	-5.03475	-0.636062	-2.34651
6930348629335779328	0.274319	4.97392	0.0119241	-5.03604	-0.638847	-2.34831
6930348635807700992	0.275056	4.97439	0.0187667	-5.03377	-0.638632	-2.34915
6930348642279621632	0.278651	4.97458	0.0197056	-5.0341	-0.639381	-2.34759
6930348648751542272	0.276934	4.97527	0.0171782	-5.0347	-0.637757	-2.34796
6930348655214868480	0.276963	4.97426	0.0195738	-5.03272	-0.639371	-2.34859
6930348661686789120	0.274885	4.97375	0.0203776	-5.03439	-0.636387	-2.34779
6930348668150115328	0.278831	4.97401	0.0200111	-5.0345	-0.633709	-2.34583
6930348674622036992	0.275651	4.97394	0.0197956	-5.03472	-0.637924	-2.34702
6930348681085363200	0.276065	4.97488	0.0103581	-5.03401	-0.638789	-2.34812
6930348687557282816	0.275866	4.97412	0.0111009	-5.03447	-0.637892	-2.34743
6930348694020610048	0.276011	4.97475	0.0203583	-5.03476	-0.641313	-2.34867
6930348700483936256	0.275107	4.97415	0.0119594	-5.03402	-0.641776	-2.34906
6930348706947264512	0.274136	4.97453	0.0110044	-5.03315	-0.644365	-2.34753
6930348713410588672	0.276162	4.97457	0.0189307	-5.03386	-0.640156	-2.34846
6930348719873913856	0.273776	4.97454	0.0195641	-5.03506	-0.637882	-2.34652
6930348726345834496	0.275506	4.97408	0.0118565	-5.03492	-0.638146	-2.34633
6930348732809160704	0.275516	4.97381	0.0189564	-5.03388	-0.637461	-2.34917
6930348739281082368	0.275995	4.9745	0.0197763	-5.03391	-0.637201	-2.34896
6930348745744408576	0.274924	4.97497	0.0112488	-5.03523	-0.641464	-2.3485
6930348752207734784	0.275525	4.97377	0.0123292	-5.03495	-0.640844	-2.34722
6930348758671060992	0.276943	4.97435	0.0195545	-5.03417	-0.636625	-2.34739
6930348765134386176	0.276657	4.97371	0.0195416	-5.03443	-0.637763	-2.34847
6930348771597712384	0.27621	4.97516	0.0188503	-5.03348	-0.634384	-2.34647
6930348778069634048	0.276184	4.97368	0.0130849	-5.03468	-0.638976	-2.34751
6930348784532960256	0.275612	4.97406	0.0198792	-5.03411	-0.63614	-2.34696
6930348791004879872	0.274991	4.97422	0.0114321	-5.03459	-0.641603	-2.34776
6930348797468206080	0.274374	4.97511	0.0197796	-5.0345	-0.641149	-2.34852
6930348803931532288	0.274509	4.97432	0.0123421	-5.03585	-0.641378	-2.34862
6930348810394858496	0.274419	4.97447	0.0115543	-5.03486	-0.642275	-2.3475
6930348816858184704	0.278779	4.97358	0.0199178	-5.03445	-0.635342	-2.34785
6930348823321510912	0.276995	4.9742	0.0189885	-5.03472	-0.637828	-2.34708
6930348829784836096	0.274107	4.97382	0.0205159	-5.03529	-0.640281	-2.34827
6930348836248161280	0.27493	4.97445	0.0197185	-5.03474	-0.639452	-2.34842
6930348842711488512	0.274274	4.97541	0.0108726	-5.03458	-0.6394	-2.34752
6930348849174814720	0.274676	4.97569	0.0108083	-5.03457	-0.641333	-2.34809
6930348855638141952	0.275599	4.97381	0.0116925	-5.03423	-0.639645	-2.34816
6930348862110061568	0.275358	4.97394	0.0120816	-5.03368	-0.638197	-2.34843
6930348868573387776	0.274384	4.97444	0.0196927	-5.03332	-0.638339	-2.34815
6930348875036713984	0.274442	4.97429	0.0113678	-5.03467	-0.641072	-2.3479
6930348881500040192	0.275969	4.97414	0.00893042	-5.03469	-0.638979	-2.34819
6930348887963366400	0.278799	4.97367	0.0196638	-5.03442	-0.635062	-2.3475
6930348894435287040	0.278387	4.97416	0.020204	-5.03464	-0.64076	-2.34808
6930348900898613248	0.273962	4.9763	0.0103838	-5.03448	-0.636387	-2.34857
6930348907361939456	0.274171	4.97431	0.0122231	-5.0353	-0.6414	-2.3479
6930348913825265664	0.277924	4.97382	0.0119273	-5.03472	-0.638001	-2.34889
6930348920288591872	0.278085	4.97389	0.0161139	-5.03495	-0.637172	-2.34773
6930348926751918080	0.277734	4.97391	0.0184355	-5.03525	-0.63458	-2.34698
6930348933215244288	0.277946	4.97393	0.0188535	-5.03541	-0.635956	-2.3484
6930348939678569472	0.277573	4.97486	0.0191783	-5.03507	-0.63876	-2.34866
6930348946141895680	0.277773	4.97542	0.0188181	-5.03467	-0.637104	-2.34873
6930348952605221888	0.277641	4.97512	0.0183197	-5.03423	-0.637017	-2.34828
6930348959068548096	0.278287	4.97358	0.0208696	-5.03397	-0.635857	-2.34821
6930348965540469760	0.278056	4.97395	0.0199821	-5.03499	-0.635886	-2.34779
6930348972012390400	0.274155	4.97434	0.0115543	-5.03369	-0.638407	-2.34867
6930348978484311040	0.27795	4.97418	0.019085	-5.03484	-0.637345	-2.34692
6930348984956231680	0.27821	4.97407	0.0127697	-5.03427	-0.637603	-2.34845
6930348991428154368	0.275274	4.97514	0.0105864	-5.03448	-0.637542	-2.34815
6930348997891479552	0.277654	4.97446	0.0195738	-5.0342	-0.63749	-2.34749
6930349004354805760	0.275586	4.97397	0.0203712	-5.03508	-0.635882	-2.34761
6930349010826724352	0.273541	4.97338	0.0208278	-5.03465	-0.639931	-2.34826
6930349017290051584	0.278168	4.975	0.0197056	-5.03367	-0.638239	-2.34897
6930349023753377792	0.276676	4.97397	0.0191172	-5.03517	-0.638837	-2.34749
6930349030225299456	0.278172	4.97395	0.0203101	-5.03491	-0.636255	-2.34706
6930349036688624640	0.275683	4.97348	0.01158	-5.03386	-0.636828	-2.34974
6930349043160545280	0.276432	4.97502	0.0194355	-5.03455	-0.638226	-2.34854
6930349049623871488	0.274168	4.97565	0.0110141	-5.03478	-0.639551	-2.34747
6930349056087197696	0.275239	4.97397	0.0122488	-5.03489	-0.637918	-2.34768
6930349062559119360	0.275072	4.97289	0.0204355	-5.03477	-0.6375	-2.34827
6930349069022445568	0.274876	4.97448	0.0185673	-5.0337	-0.639008	-2.34808
6930349075485770752	0.274242	4.97518	0.0183937	-5.03485	-0.638368	-2.34743
6930349081957692416	0.275625	4.97412	0.0196027	-5.0349	-0.63857	-2.34641
6930349088421018624	0.278088	4.97423	0.0202265	-5.03548	-0.640345	-2.34745
6930349094892939264	0.277641	4.9748	0.0195995	-5.03487	-0.636615	-2.34847
6930349101356265472	0.274885	4.97465	0.010924	-5.03404	-0.638516	-2.34901
6930349107819591680	0.274014	4.97463	0.0120302	-5.03518	-0.639288	-2.34837
6930349114282917888	0.277995	4.97337	0.0135993	-5.03452	-0.636863	-2.34736
6930349120746243072	0.277409	4.97391	0.0199275	-5.0354	-0.636808	-2.34781
6930349127209569280	0.277364	4.97347	0.0194451	-5.03416	-0.638972	-2.34751
6930349133681490944	0.277133	4.97465	0.0201911	-5.03499	-0.63632	-2.34804
6930349140153410560	0.275191	4.97404	0.0109562	-5.03445	-0.642272	-2.34811
6930349146616736768	0.27749	4.97419	0.0184548	-5.03518	-0.639233	-2.34805
6930349153080062976	0.274355	4.97438	0.0185834	-5.03456	-0.63886	-2.34823
6930349159551983616	0.274741	4.97499	0.0199532	-5.03404	-0.636741	-2.34873
6930349166023905280	0.278008	4.97468	0.0201879	-5.03495	-0.636123	-2.3477
6930349172487231488	0.275345	4.97406	0.0116025	-5.0342	-0.639866	-2.34826
6930349178950557696	0.274348	4.97465	0.0103999	-5.03467	-0.637677	-2.34759
6930349185413882880	0.277053	4.97486	0.0185384	-5.03428	-0.635461	-2.34808
6930349191885803520	0.277262	4.97449	0.0165126	-5.03526	-0.63813	-2.34865
6930349198349130752	0.275413	4.97479	0.0120977	-5.03504	-0.637905	-2.34777
6930349204812456960	0.274184	4.9742	0.011744	-5.03525	-0.641374	-2.34803
6930349211275783168	0.273943	4.97434	0.0119401	-5.03448	-0.641686	-2.34921
6930349217739108352	0.274101	4.97436	0.014236	-5.03387	-0.641886	-2.34887
6930349224202434560	0.274184	4.97266	0.015072	-5.03535	-0.638426	-2.34994
6930349230665760768	0.274387	4.97419	0.0110109	-5.03484	-0.641513	-2.34727
6930349237129086976	0.274795	4.97389	0.0121684	-5.03472	-0.640082	-2.34794
6930349243592413184	0.275123	4.97449	0.0106121	-5.035	-0.638252	-2.34893
6930349250055739392	0.274615	4.97615	0.0103034	-5.03355	-0.641072	-2.34736
6930349256519066624	0.274519	4.97518	0.0112392	-5.03423	-0.640423	-2.34895
6930349262982391808	0.275647	4.97395	0.0112006	-5.03342	-0.639262	-2.34762
6930349269445718016	0.277008	4.9739	0.0197699	-5.03546	-0.638924	-2.34813
6930349275909044224	0.278075	4.97437	0.0194291	-5.03448	-0.635889	-2.34694
6930349282372370432	0.276905	4.97414	0.0192972	-5.03553	-0.639419	-2.34704
6930349288835695616	0.276966	4.97386	0.0198181	-5.03452	-0.638754	-2.34859
6930349295299024896	0.27777	4.97502	0.0190561	-5.03452	-0.638419	-2.34849
6930349301762348032	0.277255	4.97502	0.0196542	-5.03471	-0.639001	-2.34865
6930349308234268672	0.274516	4.97428	0.0196638	-5.03448	-0.636053	-2.34836
6930349314706190336	0.277934	4.97406	0.0199725	-5.03414	-0.638056	-2.34921
6930349321178110976	0.274294	4.97637	0.0144289	-5.03414	-0.64058	-2.34834
6930349327641440256	0.278284	4.97323	0.0195448	-5.03468	-0.636156	-2.34685
6930349334113357824	0.278943	4.97275	0.0201558	-5.03446	-0.636255	-2.34743
6930349340576684032	0.275786	4.97428	0.0106346	-5.03363	-0.639661	-2.34814
6930349347048603648	0.274747	4.97464	0.010953	-5.03449	-0.640654	-2.34836
6930349353511930880	0.274471	4.97431	0.0199821	-5.03461	-0.639381	-2.34832
6930349359975256064	0.27575	4.9733	0.0205288	-5.03494	-0.635734	-2.34796
6930349366447178752	0.274834	4.97382	0.0207185	-5.03475	-0.637754	-2.34795
6930349372910503936	0.277094	4.97516	0.0193808	-5.03392	-0.639808	-2.34836
6930349379373830144	0.27759	4.97393	0.0198149	-5.035	-0.635741	-2.34792
6930349385845751808	0.278236	4.97364	0.0196574	-5.03597	-0.636275	-2.34742
6930349392309078016	0.275438	4.97455	0.0109819	-5.03601	-0.640017	-2.34828
6930349398780997632	0.275104	4.97448	0.0106539	-5.03434	-0.638255	-2.34859
6930349405244323840	0.275493	4.97503	0.0202812	-5.0355	-0.63812	-2.34846
6930349411707650048	0.274641	4.97453	0.0122167	-5.03437	-0.637882	-2.34761
6930349418179571712	0.275245	4.97418	0.0122713	-5.03472	-0.640532	-2.34736
6930349424642897920	0.277918	4.97457	0.0186091	-5.03439	-0.637124	-2.34812
6930349431106224128	0.274024	4.97442	0.0201333	-5.03486	-0.638792	-2.34796
6930349437578143744	0.275618	4.9741	0.0198342	-5.03421	-0.637464	-2.34679
6930349444041469952	0.278924	4.97341	0.0198728	-5.03453	-0.636924	-2.34831
6930349450504796160	0.278336	4.9746	0.0189146	-5.03471	-0.634442	-2.34866
6930349456968122368	0.276557	4.97521	0.0184741	-5.03439	-0.637085	-2.34894
6930349463431448576	0.277824	4.97333	0.019503	-5.03326	-0.635976	-2.34948
6930349469894775808	0.277159	4.9741	0.019921	-5.03502	-0.636821	-2.34814
6930349476358100992	0.27513	4.97256	0.01995	-5.0343	-0.638477	-2.34833
6930349482821427200	0.274609	4.9735	0.019503	-5.03573	-0.637008	-2.34706
6930349489293347840	0.274188	4.97465	0.0200497	-5.03452	-0.638863	-2.34688
6930349495756674048	0.277876	4.97447	0.0187538	-5.03453	-0.639114	-2.34872
6930349502220000256	0.278493	4.97395	0.0186638	-5.03534	-0.634767	-2.34784
6930349508683326464	0.277641	4.97556	0.0194098	-5.03523	-0.635898	-2.34817
6930349515146651648	0.278101	4.97363	0.0200529	-5.03494	-0.640268	-2.34767
6930349521609977856	0.275178	4.97408	0.0189596	-5.0349	-0.636406	-2.34803
6930349528073304064	0.274853	4.9753	0.0196509	-5.03376	-0.639882	-2.34865
6930349534536630272	0.274046	4.97459	0.0113581	-5.035	-0.640712	-2.34715
6930349540999958528	0.274297	4.97362	0.0110687	-5.03512	-0.640956	-2.34843
6930349547463282688	0.278615	4.97436	0.0114578	-5.03465	-0.640522	-2.34836
6930349553926608896	0.277811	4.97351	0.019831	-5.0354	-0.634908	-2.34798
6930349560389935104	0.276995	4.97494	0.0197474	-5.03418	-0.63604	-2.34882
6930349566853263360	0.277168	4.97492	0.0195255	-5.03466	-0.638574	-2.34767
6930349573316587520	0.278053	4.97427	0.0186927	-5.03364	-0.636152	-2.34799
6930349579779913728	0.275284	4.97328	0.0181139	-5.03442	-0.641008	-2.34811
6930349586243238912	0.275551	4.97413	0.0197699	-5.03501	-0.640789	-2.34721
6930349592706565120	0.275294	4.97476	0.0183036	-5.03504	-0.635239	-2.34722
6930349599169891328	0.275483	4.97451	0.0183776	-5.03509	-0.638432	-2.34735
6930349605633217536	0.275091	4.97465	0.0113967	-5.03421	-0.640699	-2.34838
6930349612096543744	0.274651	4.97482	0.0118212	-5.03368	-0.638246	-2.34839
6930349618559869952	0.274589	4.97344	0.0117504	-5.03376	-0.638304	-2.34814
6930349625023197184	0.274885	4.97277	0.012326	-5.03405	-0.636992	-2.34738
6930349631486521344	0.278181	4.9739	0.0133807	-5.03473	-0.638181	-2.34758
6930349637949847552	0.27784	4.9737	0.0190078	-5.03435	-0.637062	-2.34847
6930349644421769216	0.277808	4.97406	0.0188085	-5.0345	-0.637857	-2.34806
6930349650893688832	0.277622	4.97474	0.0198664	-5.03477	-0.640423	-2.34874
6930349657365610496	0.274747	4.97452	0.0120077	-5.0354	-0.638133	-2.34819
6930349663837531136	0.274448	4.97574	0.0195641	-5.03418	-0.635468	-2.34883
6930349670309452800	0.278162	4.97396	0.0199821	-5.03457	-0.636175	-2.34803
6930349676781373440	0.27503	4.9741	0.0108211	-5.03383	-0.639905	-2.34892
6930349683244699648	0.274516	4.9752	0.0189885	-5.03363	-0.637037	-2.34832
6930349689716620288	0.274721	4.97403	0.0186059	-5.03404	-0.635728	-2.34749
6930349696179946496	0.278422	4.97408	0.0198792	-5.03495	-0.63595	-2.34717
6930349702651867136	0.278612	4.97351	0.019249	-5.03485	-0.636066	-2.34805
6930349709115193344	0.273972	4.9753	0.0116475	-5.03318	-0.638609	-2.34926
6930349715578519552	0.274638	4.97434	0.0116089	-5.03453	-0.640783	-2.34805
6930349722050440192	0.275088	4.97452	0.0120141	-5.035	-0.637796	-2.34765
6930349728513766400	0.274843	4.97436	0.0184869	-5.03424	-0.638538	-2.34823
6930349734985687040	0.274882	4.97489	0.0182393	-5.03391	-0.640908	-2.34762
6930349741457608704	0.276966	4.97359	0.0194837	-5.03474	-0.635677	-2.3476
6930349747920934912	0.275634	4.97266	0.0123775	-5.03475	-0.639513	-2.34851
6930349754392854528	0.275371	4.97377	0.0112488	-5.03367	-0.637056	-2.3492
6930349760856180736	0.277152	4.97638	0.0191622	-5.03457	-0.638152	-2.34862
6930349767319506944	0.275519	4.97392	0.0197217	-5.03487	-0.637644	-2.34892
6930349773791428608	0.277683	4.97377	0.0197152	-5.03439	-0.638953	-2.34819
6930349780254754816	0.277098	4.97392	0.0112295	-5.03445	-0.639487	-2.34865
6930349786718081024	0.275007	4.97438	0.0103131	-5.03443	-0.636181	-2.34805
6930349793190001664	0.274528	4.97377	0.0108308	-5.03437	-0.642712	-2.34678
6930349799653327872	0.275876	4.97433	0.0195609	-5.03544	-0.635728	-2.34729
6930349806125248512	0.274516	4.97423	0.0190368	-5.03575	-0.636969	-2.34861
6930349812588574720	0.274737	4.97587	0.0105607	-5.03358	-0.640844	-2.34888
6930349819051900928	0.276458	4.97407	0.0200979	-5.0354	-0.636943	-2.34841
6930349825515226112	0.277676	4.9742	0.0191236	-5.03457	-0.638117	-2.34857
6930349831978552320	0.279574	4.97396	0.00714903	-5.03504	-0.638548	-2.34751
6930349838441878528	0.278731	4.97367	0.0193197	-5.03466	-0.634001	-2.34707
6930349844913800192	0.280869	4.97448	0.00810082	-5.03484	-0.638902	-2.34738
6930349851377126400	0.277168	4.97469	0.0195255	-5.03577	-0.640677	-2.3487
6930349857840451584	0.278078	4.97407	0.0153614	-5.03525	-0.639275	-2.34818
6930349864303777792	0.278191	4.97357	0.0200786	-5.03414	-0.637072	-2.34747
6930349870767104000	0.277522	4.97412	0.019323	-5.0355	-0.636551	-2.34755
6930349877230430208	0.274252	4.97403	0.0191461	-5.03377	-0.638374	-2.34844
6930349883693756416	0.274528	4.97423	0.0188374	-5.03392	-0.637989	-2.34784
6930349890157082624	0.274853	4.97417	0.0189532	-5.03461	-0.639808	-2.34729
6930349896620408832	0.274937	4.97427	0.0111073	-5.03495	-0.6404	-2.34829
6930349903083734016	0.275483	4.97417	0.0160817	-5.03589	-0.63657	-2.34731
6930349909547060224	0.275753	4.97339	0.0195223	-5.03537	-0.637021	-2.34829
6930349916010386432	0.274406	4.97529	0.0109626	-5.03458	-0.640596	-2.34817
6930349922473712640	0.274175	4.97458	0.0124032	-5.03405	-0.638297	-2.34896
6930349928937038848	0.275223	4.97387	0.0112713	-5.03353	-0.637165	-2.34852
6930349935400366080	0.276808	4.97439	0.0191429	-5.03416	-0.635921	-2.34729
6930349941863691264	0.278596	4.97419	0.0164515	-5.03533	-0.636702	-2.34722
6930349948327017472	0.278188	4.97353	0.0125704	-5.03504	-0.638619	-2.34756
6930349954790343680	0.276593	4.97378	0.0204227	-5.0355	-0.637661	-2.34783
6930349961253669888	0.277914	4.97514	0.0190432	-5.03479	-0.634599	-2.34815
6930349967716996096	0.276554	4.97584	0.0195898	-5.03433	-0.636583	-2.34843
6930349974180321280	0.277413	4.97412	0.0204162	-5.03532	-0.63713	-2.34854
6930349980652241920	0.274998	4.97381	0.0201654	-5.03468	-0.639458	-2.34774
6930349987115569152	0.277081	4.97421	0.0196509	-5.03453	-0.639336	-2.34832
6930349993587489792	0.277612	4.97475	0.0111523	-5.03457	-0.639844	-2.34798
6930350000059410432	0.274239	4.97466	0.011371	-5.03475	-0.640445	-2.3476
6930350006531333120	0.274901	4.97441	0.0190914	-5.03485	-0.638741	-2.34844
6930350012994657280	0.27667	4.97525	0.0124803	-5.03435	-0.639927	-2.34889
6930350019466577920	0.277831	4.97461	0.0192522	-5.03448	-0.634538	-2.34825
6930350025938499584	0.275204	4.97409	0.0120463	-5.03485	-0.636069	-2.34773
6930350032410420224	0.276776	4.97409	0.019757	-5.03401	-0.638506	-2.34829
6930350038882340864	0.276381	4.9753	0.0196638	-5.03544	-0.635767	-2.34799
6930350045354261504	0.274589	4.9733	0.0113678	-5.03436	-0.638844	-2.34749
6930350051817587712	0.275551	4.97462	0.0105735	-5.03454	-0.641362	-2.34796
6930350058289509376	0.274889	4.97416	0.0108822	-5.03506	-0.637532	-2.34814
6930350064752835584	0.278114	4.97467	0.0207442	-5.0353	-0.636072	-2.34784
6930350071216161792	0.277075	4.974	0.0192361	-5.03515	-0.636857	-2.34738
6930350077683784704	0.274081	4.97436	0.0186799	-5.03439	-0.639702	-2.34787
6930350084147110912	0.278342	4.97392	0.0202201	-5.03555	-0.638339	-2.34709
6930350090610436096	0.27749	4.97325	0.0199596	-5.0339	-0.638599	-2.34803
6930350097082358784	0.277181	4.97464	0.00987578	-5.03453	-0.639468	-2.34728
6930350103545683968	0.278281	4.97427	0.0201011	-5.03578	-0.635956	-2.34927
6930350110017604608	0.279065	4.9742	0.0116089	-5.03481	-0.63741	-2.34819
6930350116480930816	0.27549	4.97529	0.0200625	-5.0344	-0.635316	-2.34924
6930350122944257024	0.27402	4.9747	0.0109112	-5.03452	-0.642709	-2.34805
6930350129407584256	0.273972	4.97505	0.0106925	-5.03367	-0.639641	-2.34803
6930350135870908416	0.274207	4.97514	0.0111845	-5.03514	-0.640886	-2.34829
6930350142338533376	0.27713	4.97291	0.0105928	-5.03555	-0.642021	-2.34719
6930350148810452992	0.273721	4.97441	0.0115093	-5.03482	-0.640384	-2.34759
6930350155273779200	0.27548	4.97457	0.0190979	-5.03512	-0.635802	-2.34737
6930350161745700864	0.274843	4.9735	0.0189885	-5.03442	-0.63694	-2.3488
6930350168209027072	0.276776	4.97523	0.0195287	-5.03477	-0.634114	-2.34826
6930350174672353280	0.2773	4.97428	0.0161653	-5.035	-0.639178	-2.34883
6930350181135679488	0.277828	4.97361	0.0201718	-5.03428	-0.639091	-2.34769
6930350187599004672	0.277914	4.97416	0.0198535	-5.03613	-0.636689	-2.34686
6930350194062330880	0.278143	4.97375	0.0199628	-5.03495	-0.636297	-2.34752
6930350200534252544	0.278609	4.97502	0.0192651	-5.03432	-0.636734	-2.34746
6930350206997579776	0.277837	4.97483	0.0187281	-5.03487	-0.635088	-2.34879
